"","ev_id","ev_year","ev_month","ev_country","ev_state","ev_state_code","ev_city","latitude","longitude"
"658","20030709X01047",2003,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"659","20150203X64859",2015,1,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"660","20020904X01523",2002,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"661","20040109X00045",2004,1,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"662","20030404X00437",2003,3,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"663","20010416X00760",2001,3,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"664","20091021X43946",2009,10,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"665","20061005X01471",2006,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"666","20150922X80538",2015,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"667","20100713X23333",2010,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"668","20060307X00270",2006,2,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"669","20030424X00558",2003,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"670","20050725X01094",2005,6,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"671","20140721X41647",2014,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"672","20090518X52905",2009,5,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"673","20140904X62031",2014,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"674","20080703X00978",2008,6,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"675","20050412X00439",2005,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"676","20150706X40903",2015,6,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"677","20081027X12391",2008,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"678","20040816X01226",2004,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"679","20050512X00600",2005,5,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"680","20130514X30917",2013,5,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"681","20150528X20204",2015,5,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"682","20160411X82905",2016,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"683","20150407X04922",2015,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"684","20021220X05624",2002,12,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"685","20061013X01511",2006,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"686","20040824X01278",2004,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"687","20100617X61014",2010,6,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"688","20090707X45937",2009,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"689","20060412X00433",2006,3,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"690","20051006X01588",2005,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"691","20050614X00768",2005,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"692","20110926X94342",2011,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"693","20080926X01536",2008,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"694","20160914X43846",2016,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"695","20080331X00401",2007,11,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"696","20170320X33640",2017,3,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"697","20090428X12552",2009,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"698","20110411X82115",2011,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"699","20081024X30245",2008,9,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"700","20161018X34142",2016,10,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"701","20130104X71845",2013,1,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"702","20160712X52459",2016,6,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"703","20160822X54432",2016,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"704","20071120X01816",2007,11,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"705","20110614X64740",2011,6,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"706","20150506X25804",2015,5,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"707","20161129X71536",2016,11,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"708","20161017X23525",2016,10,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"709","20110527X03842",2011,5,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"710","20160426X55130",2016,4,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"711","20090831X32947",2009,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"712","20010919X01961",2001,8,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"713","20021105X05434",2002,10,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"714","20100724X22559",2010,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"715","20110708X14238",2011,7,"USA","ALASKA                        ","AK","Palmer",61.598203,-149.04109
"716","20170508X45139",2017,5,"USA","ALASKA                        ","AK","Pedro Bay",59.781241,-154.10833
"717","20070928X01477",2007,8,"USA","ALASKA                        ","AK","Pedro Bay",59.781241,-154.10833
"718","20030702X01002",2003,6,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"719","20020910X01583",2002,9,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"720","20071212X01935",2007,10,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"721","20131001X24022",2013,9,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"722","20080806X01168",2008,7,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"723","20010824X01773",2001,7,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"724","20170117X55850",2017,1,"USA","ALASKA                        ","AK","Pilot Point",57.508178,-157.39907
"725","20050718X01050",2005,7,"USA","ALASKA                        ","AK","Platinum",59.00689,-161.81529
"726","20131226X20136",2013,12,"USA","ALASKA                        ","AK","Platinum",59.00689,-161.81529
"727","20120607X93407",2012,6,"USA","ALASKA                        ","AK","Platinum",59.00689,-161.81529
"728","20030711X01070",2003,7,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"729","20170715X21637",2017,7,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"730","20130910X21958",2013,9,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"731","20130925X21307",2013,9,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"732","20170808X65046",2017,8,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"733","20071029X01675",2007,8,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"734","20080416X00499",2008,4,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"735","20010824X01776",2001,8,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"736","20011003X02031",2001,9,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"737","20050317X00321",2005,1,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"738","20020404X00464",2002,3,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"739","20140810X80540",2014,8,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"740","20070827X01243",2007,8,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"741","20151008X83112",2015,10,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"742","20040428X00524",2004,4,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"743","20110617X12236",2011,6,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"744","20160628X25815",2016,6,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"745","20030804X01256",2003,7,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"746","20170228X43205",2017,2,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"747","20130521X80914",2013,5,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"748","20040303X00257",2004,2,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"749","20080528X00742",2008,4,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"750","20060809X01135",2006,7,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"751","20130319X23121",2013,3,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"752","20160505X24651",2016,4,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"753","20040831X01330",2004,8,"USA","ALASKA                        ","AK","Big Lake",61.556311,-149.89098
"754","20141024X50931",2014,9,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"755","20110711X41528",2011,7,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"756","20110711X41528",2011,7,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"757","20020910X01579",2002,9,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"758","20070905X01315",2007,7,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"759","20100831X82057",2010,8,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"760","20061011X01499",2006,10,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"761","20021107X05446",2002,11,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"762","20120921X05846",2012,9,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"763","20030411X00485",2003,3,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"764","20161031X30541",2016,10,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"765","20160429X20105",2016,4,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"766","20020806X01306",2002,7,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"767","20011022X02127",2001,8,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"768","20020724X01198",2002,7,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"769","20130425X71532",2013,4,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"770","20011217X02402",2001,10,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"771","20050222X00213",2005,2,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"772","20100601X33715",2010,5,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"773","20150527X90354",2015,5,"USA","ALASKA                        ","AK","Port Alsworth",60.102331,-154.55708
"774","20160517X93629",2016,5,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"775","20071109X01777",2007,10,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"776","20010813X01679",2001,7,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"777","20070510X00548",2007,5,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"778","20160805X34814",2016,8,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"779","20150331X34709",2015,3,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"780","20150703X14100",2015,7,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"781","20131001X24533",2013,9,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"782","20160301X01541",2016,3,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"783","20170831X11632",2017,8,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"784","20110518X11314",2011,5,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"785","20110528X22348",2011,5,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"786","20160926X45103",2016,9,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"787","20160921X33524",2016,9,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"788","20040426X00511",2004,4,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"789","20050616X00787",2005,4,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"790","20130822X90605",2013,8,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"791","20150723X32606",2015,7,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"792","20060621X00789",2006,5,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"793","20160817X23628",2016,8,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"794","20160805X34814",2016,8,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"795","20051004X01571",2005,9,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"796","20081027X32808",2008,10,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"797","20140206X83536",2014,2,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"798","20040617X00829",2004,6,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"799","20110528X21836",2011,5,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"800","20170717X11949",2017,7,"USA","ALASKA                        ","AK","Wasilla",61.580187,-149.48821
"801","20120710X34427",2012,7,"USA","ALASKA                        ","AK","Quinhagak",59.754016,-161.90079
"802","20080806X01169",2008,7,"USA","ALASKA                        ","AK","Quinhagak",59.754016,-161.90079
"803","20080611X00838",2008,6,"USA","ALASKA                        ","AK","Quinhagak",59.754016,-161.90079
"804","20020830X01500",2002,8,"USA","ALASKA                        ","AK","Red Devil",61.810587,-157.3437
"805","20120331X34152",2012,3,"USA","ALASKA                        ","AK","Red Devil",61.810587,-157.3437
"806","20160831X62719",2016,8,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"807","20071212X01936",2007,11,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"808","20170926X61913",2017,9,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"809","20030310X00306",2003,1,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"810","20020910X01580",2002,8,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"811","20171017X74548",2017,10,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"812","20050304X00264",2005,2,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"813","20010829X01816",2001,8,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"814","20030919X01562",2003,9,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"815","20020904X01522",2002,8,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"816","20030910X01511",2003,8,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"817","20160831X62719",2016,8,"USA","ALASKA                        ","AK","Russian Mission",61.785228,-161.36476
"818","20131130X23954",2013,11,"USA","ALASKA                        ","AK","Saint Marys",62.048263,-163.1937
"819","20110104X42106",2010,12,"USA","ALASKA                        ","AK","Saint Michael",63.477448,-162.03841
"820","20020529X00759",2002,5,"USA","ALASKA                        ","AK","Saint Michael",63.477448,-162.03841
"821","20100125X41838",2010,1,"USA","ALASKA                        ","AK","Sand Point",55.311735,-160.48813
"822","20010611X01138",2001,6,"USA","ALASKA                        ","AK","Sand Point",55.311735,-160.48813
"823","20030711X01074",2003,7,"USA","ALASKA                        ","AK","Seldovia",59.422698,-151.71513
"824","20030326X00392",2003,3,"USA","ALASKA                        ","AK","Seldovia",59.422698,-151.71513
"825","20070828X01255",2007,6,"USA","ALASKA                        ","AK","Seldovia",59.422698,-151.71513
"826","20100310X51327",2010,3,"USA","ALASKA                        ","AK","Seldovia",59.422698,-151.71513
"827","20030912X01532",2003,8,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"828","20160531X63010",2016,5,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"829","20130430X12741",2013,4,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"830","20060106X00016",2006,1,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"831","20051130X01915",2005,10,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"832","20030902X01436",2003,8,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"833","20150526X23720",2015,5,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"834","20050721X01069",2005,7,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"835","20010621X01231",2001,6,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"836","20010608X01116",2001,6,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"837","20170511X93532",2017,5,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"838","20090922X71120",2009,9,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"839","20140715X65253",2014,7,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"840","20080116X00061",2007,11,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"841","20021010X05310",2002,9,"USA","ALASKA                        ","AK","Seward",60.151652,-149.41271
"842","20030922X01574",2003,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"843","20040428X00526",2004,4,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"844","20150901X21924",2015,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"845","20140821X84224",2014,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"846","20090715X73504",2009,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"847","20030916X01549",2003,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"848","20080201X00128",2007,12,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"849","20030912X01526",2003,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"850","20070920X01420",2007,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"851","20090928X33626",2009,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"852","20090804X10942",2009,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"853","20070905X01316",2007,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"854","20150601X95028",2015,5,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"855","20170807X40213",2017,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"856","20050902X01374",2005,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"857","20120710X31657",2012,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"858","20130217X04137",2013,2,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"859","20031114X01906",2003,11,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"860","20110614X23910",2011,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"861","20081021X92821",2008,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"862","20100914X84745",2010,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"863","20121217X90619",2012,12,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"864","20060817X01186",2006,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"865","20100201X91417",2010,1,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"866","20111014X94756",2011,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"867","20080922X01513",2008,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"868","20130904X44742",2013,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"869","20140606X55628",2014,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"870","20171120X80151",2017,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"871","20060921X01372",2006,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"872","20150609X40345",2015,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"873","20041215X01989",2004,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"874","20130122X82442",2013,1,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"875","20100718X13845",2010,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"876","20100923X43407",2010,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"877","20020531X00789",2002,5,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"878","20040628X00874",2004,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"879","20010824X01771",2001,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"880","20051208X01954",2005,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"881","20120619X42932",2012,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"882","20060123X00117",2005,12,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"883","20130701X21406",2013,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"884","20030508X00635",2003,5,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"885","20100824X34903",2010,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"886","20020829X01490",2002,8,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"887","20171220X15233",2017,12,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"888","20161228X02152",2016,12,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"889","20020712X01116",2002,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"890","20090715X22949",2009,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"891","20120619X50231",2012,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"892","20151105X14730",2015,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"893","20120606X73319",2012,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"894","20031001X01640",2003,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"895","20150724X22847",2015,7,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"896","20050613X00757",2005,6,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"897","20011003X02032",2001,9,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"898","20041216X01996",2004,10,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"899","20090407X25858",2009,4,"USA","ALASKA                        ","AK","Skwentna",61.898872,-151.51587
"900","20130824X50810",2013,8,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"901","20110620X20024",2011,6,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"902","20160829X54344",2016,8,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"903","20130815X70713",2013,8,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"904","20160808X21820",2016,7,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"905","20050105X00017",2004,12,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"906","20160216X22631",2016,2,"USA","ALASKA                        ","AK","Sleetmute",61.683931,-157.15202
"907","20080508X00631",2008,5,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"908","20030214X00219",2003,2,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"909","20150616X53414",2015,6,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"910","20010330X00680",2001,3,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"911","20010509X00919",2001,5,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"912","20161011X45846",2016,9,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"913","20060928X01425",2006,9,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"914","20021231X05646",2002,12,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"915","20150824X42658",2015,8,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"916","20100819X44820",2010,8,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"917","20170329X51450",2017,3,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"918","20010708X01328",2001,6,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"919","20170703X72503",2017,6,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"920","20170209X35302",2017,2,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"921","20140506X00519",2014,5,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"922","20040826X01292",2004,8,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"923","20021212X05600",2002,12,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"924","20080717X01061",2008,6,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"925","20070511X00550",2007,4,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"926","20160815X25932",2016,8,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"927","20020830X01501",2002,8,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"928","20130707X14623",2013,7,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"929","20090216X03720",2009,2,"USA","ALASKA                        ","AK","Soldotna",60.489536,-151.02091
"930","20050504X00553",2005,3,"USA","ALASKA                        ","AK","South Naknek",58.71163,-157.01746
"931","20020702X01041",2002,6,"USA","ALASKA                        ","AK","South Naknek",58.71163,-157.01746
"932","20100913X14749",2010,9,"USA","ALASKA                        ","AK","South Naknek",58.71163,-157.01746
"933","20010605X01079",2001,5,"USA","ALASKA                        ","AK","Stebbins",63.511893,-162.27463
"934","20110225X34010",2011,2,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"935","20130305X05303",2013,2,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"936","20110708X23218",2011,7,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"937","20170724X14351",2017,7,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"938","20060621X00791",2006,5,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"939","20120606X74300",2012,5,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"940","20131205X60841",2013,12,"USA","ALASKA                        ","AK","Sterling",60.532394,-150.74033
"941","20050829X01326",2005,8,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"942","20020619X00928",2002,6,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"943","20100916X32205",2010,9,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"944","20050908X01411",2005,8,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"945","20030618X00904",2003,6,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"946","20090917X41134",2009,9,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"947","20030324X00370",2003,3,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
"948","20020814X01380",2002,8,"USA","ALASKA                        ","AK","Sutton",61.751348,-148.69632
